area,year,mx_mean,population_density,CT.x,CT.y,CSDNAME,Aboriginal,SocScore,MatScore,msd,CT,income,education,densitygroup,incomegroup,msdgroup,edugroup
92,2005,0.000371389,20112.49779,64,64,Vancouver,0.018529233,133.201657,133.3013141,0.013839089,64,63220,0.257360805,4,3,4,1
92,1995,0.000606688,20140.08186,64,64,Vancouver,0.018778798,337.0706638,337.1833256,0.03516482,64,35133,0.225948078,4,1,5,1
92,2014,0.000211349,19756.55172,64,64,Vancouver,0.028174253,345.7248831,345.8589118,0.036071183,64,48278,0.263394207,4,2,5,1
92,2012,0.000244911,19237.24138,64,64,Vancouver,0.024923624,115.8631938,115.9926313,0.012027014,64,45058,0.285222962,4,2,4,2
92,1999,0.000524419,18865.33233,64,64,Vancouver,0.019547255,216.0963354,216.1989564,0.022510171,64,49201,0.194296487,4,2,4,1
92,2008,0.000253707,19841.94357,64,64,Vancouver,0.020365574,90.70196305,90.80869136,0.009393918,64,56104,0.284704936,4,2,4,2
92,2016,0.000195871,20275.86207,64,64,Vancouver,0.031424882,575.5865723,575.7251923,0.060115353,64,51497,0.241565452,4,2,5,1
92,2006,0.000321039,20418.18182,64,64,Vancouver,0.018410418,150.5483723,150.6414916,0.015653244,64,64540,0.277083333,4,3,4,2
92,2004,0.000351294,19806.81376,64,64,Vancouver,0.018648048,115.8549417,115.9611367,0.012024935,64,61900,0.237638276,4,3,4,1
92,1990,0.000723927,25385.65612,64,64,Vancouver,0.008883942,427.6801989,427.776013,0.044641852,64,31291,0.25759967,4,1,5,1
92,1996,0.000630567,18828.6883,64,64,Vancouver,0.021252512,314.41828,314.5351537,0.032795562,64,36094,0.21803518,4,1,5,1
93,2011,0.000265886,18896.0396,65,65,Vancouver,0.015115354,828.172967,828.2476572,0.086532983,65,48037,0.238461538,4,2,5,1
93,2001,0.000388305,14431.21927,65,65,Vancouver,0.017270322,0.957042515,1.044180011,5.42E-06,65,48798,0.149270288,4,2,2,1
93,2010,0.000263696,18787.63066,65,65,Vancouver,0.014125554,1058.890207,1058.963826,0.110666348,65,49649,0.241842336,4,2,5,1
93,2005,0.000338938,17569.43975,65,65,Vancouver,0.011587148,1585.598742,1585.671636,0.165760933,65,54640,0.234146479,4,2,5,1
93,2002,0.000378377,15215.77439,65,65,Vancouver,0.015849529,397.1174673,397.201044,0.041444298,65,50258,0.170489336,4,2,5,1
93,2006,0.000319962,18353.99487,65,65,Vancouver,0.010166355,1981.759166,1981.8285,0.207199811,65,56100,0.255365527,4,2,5,1
93,1998,0.000619882,11578.98586,65,65,Vancouver,0.013539233,1171.00161,1171.084678,0.122393889,65,45686,0.183519392,4,2,5,1
93,2009,0.000265737,18679.22171,65,65,Vancouver,0.013135754,1289.607447,1289.679994,0.134799714,65,51262,0.245223134,4,2,5,1
93,2008,0.000256344,18570.81276,65,65,Vancouver,0.012145955,1520.324687,1520.396163,0.15893308,65,52875,0.248603932,4,2,5,1
93,2000,0.000481525,13480.4748,65,65,Vancouver,0.011290648,1711.506648,1711.580559,0.17893117,65,47760,0.160686656,4,2,5,1
93,1992,0.000785092,9325.321399,65,65,Vancouver,0.011483778,656.1083495,656.2028161,0.068535761,65,31674,0.252017599,4,1,5,1
93,1993,0.000758036,9413.36528,65,65,Vancouver,0.012559788,649.7054054,649.7993112,0.067865973,65,34658,0.240601231,4,1,5,1
93,2013,0.000203254,19482.17822,65,65,Vancouver,0.014800438,642.0638659,642.149352,0.067066214,65,53568,0.229868381,4,2,5,1
93,1994,0.000763316,9501.409161,65,65,Vancouver,0.013635798,643.3024613,643.3958063,0.067196184,65,37642,0.229184863,4,1,5,1
93,2003,0.000358343,16000.32951,65,65,Vancouver,0.014428735,793.2778921,793.3579079,0.082883176,65,51719,0.191708384,4,2,5,1
93,2015,0.000209146,20068.31683,65,65,Vancouver,0.014485521,455.9547647,456.0510467,0.047599445,65,59099,0.221275224,4,3,5,1
93,2007,0.000294008,18462.40382,65,65,Vancouver,0.011156155,1751.041927,1751.112331,0.183066445,65,54487,0.251984729,4,2,5,1
93,2004,0.000356139,16784.88463,65,65,Vancouver,0.013007942,1189.438317,1189.514772,0.124322055,65,53179,0.212927431,4,2,5,1
93,2014,0.000183212,19775.24752,65,65,Vancouver,0.01464298,549.0093153,549.1001994,0.05733283,65,56333,0.225571802,4,2,5,1
93,2016,0.000176531,20361.38614,65,65,Vancouver,0.014328063,362.9002141,363.0018941,0.037866061,65,61864,0.216978645,4,3,5,1
93,2012,0.000231497,19189.10891,65,65,Vancouver,0.014957896,735.1184164,735.1985046,0.076799598,65,50802,0.23416496,4,2,5,1
93,1996,0.000669477,9677.496922,65,65,Vancouver,0.015787819,630.4965731,630.5887966,0.065856608,65,43611,0.206352128,4,2,5,1
93,1991,0.000841079,9237.277518,65,65,Vancouver,0.010407768,662.5112936,662.6063209,0.069205549,65,28689,0.263433967,4,1,5,1
93,1995,0.000660669,9589.453042,65,65,Vancouver,0.014711809,636.8995172,636.9923015,0.066526396,65,40627,0.217768495,4,2,5,1
93,1999,0.000552593,12529.73033,65,65,Vancouver,0.01241494,1441.254129,1441.332619,0.15066253,65,46723,0.172103024,4,2,5,1
93,1990,0.000788424,9237.277518,65,65,Vancouver,0.010407768,662.5112936,662.6063209,0.069205549,65,28689,0.263433967,4,1,5,1
93,1997,0.000663212,10628.24139,65,65,Vancouver,0.014663526,900.7490918,900.8367373,0.094125248,65,44649,0.19493576,4,2,5,1
94,1993,0.000887879,8225.16129,67.01,67.01,Vancouver,0.009505117,236.5027152,236.5917373,0.024644002,67.01,26025,0.28015552,4,1,4,2
94,2011,0.000465425,19294.73684,67.01,67.01,Vancouver,0.040927694,0.921525424,1.05,3.87E-06,67.01,36002,0.288159772,4,1,1,2
94,2009,0.000414843,19606.1104,67.01,67.01,Vancouver,0.027231389,0.928644068,1.042745763,3.86E-06,67.01,33223,0.273578198,4,1,1,2
94,2007,0.000423397,19917.48395,67.01,67.01,Vancouver,0.013535083,0.935762712,1.035491526,3.85E-06,67.01,30443,0.258996625,4,1,1,1
94,1994,0.000840735,8354.408602,67.01,67.01,Vancouver,0.011642612,270.9609062,271.0530226,0.02824855,67.01,26697,0.267394852,4,1,4,1
94,2014,0.000370289,19638.94737,67.01,67.01,Vancouver,0.035223537,0.931389831,1.050101695,4.39E-06,67.01,40794,0.300857129,4,2,1,2
94,2001,0.00055625,15156.09756,67.01,67.01,Vancouver,0.014481094,0.938813559,1.027288136,3.58E-06,67.01,38224,0.178070175,4,2,1,1
94,2002,0.000556572,16139.5122,67.01,67.01,Vancouver,0.012922261,0.938915254,1.02820339,3.64E-06,67.01,36390,0.192797308,4,1,1,1
94,2005,0.000475907,19089.7561,67.01,67.01,Vancouver,0.008245763,0.939220339,1.030949153,3.80E-06,67.01,30888,0.236978705,4,1,1,1
94,2000,0.000560365,13847.45869,67.01,67.01,Vancouver,0.008533065,68.72691525,68.82061017,0.007094608,67.01,36188,0.190830843,4,1,4,1
94,2016,0.000320968,19868.42105,67.01,67.01,Vancouver,0.031420765,0.937966102,1.050169492,4.74E-06,67.01,43989,0.309322034,4,2,1,2
94,1998,0.000845509,11230.18096,67.01,67.01,Vancouver,0.012225334,204.3021017,204.3981017,0.021276127,67.01,32115,0.21635218,4,1,4,1
94,2008,0.000418444,19761.79718,67.01,67.01,Vancouver,0.020383236,0.93220339,1.039118644,3.86E-06,67.01,31833,0.266287411,4,1,1,1
94,1995,0.000758858,8483.655914,67.01,67.01,Vancouver,0.013780108,305.4190971,305.5143079,0.031853098,67.01,27370,0.254634184,4,1,5,1
94,2003,0.000507909,17122.92683,67.01,67.01,Vancouver,0.011363429,0.939016949,1.029118644,3.69E-06,67.01,34556,0.20752444,4,1,1,1
94,2012,0.000444083,19409.47368,67.01,67.01,Vancouver,0.039026309,0.92481356,1.050033898,4.04E-06,67.01,37599,0.292392224,4,1,1,2
94,2010,0.000433683,19450.42362,67.01,67.01,Vancouver,0.034079542,0.925084746,1.046372881,3.86E-06,67.01,34612,0.280868985,4,1,1,2
94,1999,0.000684623,12538.81983,67.01,67.01,Vancouver,0.010379199,136.5145085,136.6093559,0.014185368,67.01,34151,0.203591512,4,1,4,1
94,2004,0.000499931,18106.34146,67.01,67.01,Vancouver,0.009804596,0.939118644,1.030033899,3.74E-06,67.01,32722,0.222251573,4,1,1,1
94,1991,0.000894441,7966.666667,67.01,67.01,Vancouver,0.005230126,167.5863333,167.6691667,0.017434906,67.01,24681,0.305676856,4,1,4,2
94,2015,0.000384637,19753.68421,67.01,67.01,Vancouver,0.033322151,0.934677966,1.050135594,4.56E-06,67.01,42392,0.305089581,4,2,1,2
94,1992,0.000872806,8095.913978,67.01,67.01,Vancouver,0.007367621,202.0445243,202.130452,0.021039454,67.01,25353,0.292916188,4,1,4,2
94,2006,0.000441808,20073.17073,67.01,67.01,Vancouver,0.00668693,0.939322034,1.031864407,3.85E-06,67.01,29053,0.251705838,4,1,1,1
94,1990,0.000944239,7966.666667,67.01,67.01,Vancouver,0.005230126,167.5863333,167.6691667,0.017434906,67.01,24681,0.305676856,4,1,4,2
94,1996,0.000897981,8612.903226,67.01,67.01,Vancouver,0.015917603,339.8772881,339.9755932,0.035457647,67.01,28042,0.241873516,4,1,5,1
94,1997,0.000766459,9921.542093,67.01,67.01,Vancouver,0.014071468,272.0896949,272.1868474,0.028366887,67.01,30078,0.229112848,4,1,4,1
94,2013,0.000357933,19524.21053,67.01,67.01,Vancouver,0.037124923,0.928101695,1.050067797,4.21E-06,67.01,39197,0.296624677,4,2,1,2
95,2009,0.000237999,1198.844531,68,68,Vancouver,0.027803759,116.8709275,116.9928406,0.012132031,68,54188,0.252985326,1,2,4,1
95,2008,0.000228252,1204.409303,68,68,Vancouver,0.024034121,174.8397971,174.9588986,0.018195528,68,57888,0.248973155,1,3,4,1
95,2002,0.000360805,1228.569345,68,68,Vancouver,0.021333634,1166.489415,1166.601095,0.121923402,68,56257,0.186379391,1,2,5,1
95,2016,0.000167783,1249.385749,68,68,Vancouver,0.018500487,0.938115942,1.05942029,5.23E-06,68,50667,0.268916155,1,2,1,2
95,1993,0.000558335,1281.71746,68,68,Vancouver,0.006266466,657.1241253,657.2445628,0.068643371,68,43685,0.217957545,1,2,5,1
95,2005,0.000297335,1218.796472,68,68,Vancouver,0.017704543,509.705506,509.8185346,0.053222741,68,63031,0.227306458,1,3,5,1
95,2003,0.000324973,1225.311721,68,68,Vancouver,0.020123937,947.5614455,947.6735748,0.099023182,68,58515,0.200021747,1,3,5,1
95,1996,0.000485218,1314.722222,68,68,Vancouver,0.010564124,0.92484375,1.0590625,4.51E-06,68,43112,0.200999854,1,2,1,1
95,1999,0.000401187,1264.985071,68,68,Vancouver,0.014122557,174.8364592,174.9582337,0.018195318,68,49644,0.184042163,1,2,4,1
95,2000,0.000343953,1248.40602,68,68,Vancouver,0.015308701,232.8069977,232.9246241,0.02425892,68,51822,0.178389599,1,2,4,1
95,2010,0.000234053,1193.27976,68,68,Vancouver,0.031573397,58.90205796,59.02678261,0.006068534,68,50487,0.256997496,1,2,4,1
95,2014,0.000174083,1224.717445,68,68,Vancouver,0.025237506,0.936144928,1.059942029,5.15E-06,68,49115,0.26575356,1,2,1,1
95,2012,0.000219137,1200.04914,68,68,Vancouver,0.031974526,0.934173913,1.060463768,5.08E-06,68,47563,0.262590965,1,2,1,1
95,1992,0.000587015,1270.715873,68,68,Vancouver,0.004833913,875.8572192,875.9730629,0.09152299,68,43876,0.223610109,1,2,5,1
95,1991,0.00058506,1259.714286,68,68,Vancouver,0.003401361,1094.590313,1094.701563,0.114402609,68,44067,0.229262673,1,2,5,1
95,2015,0.000197787,1237.051597,68,68,Vancouver,0.021868997,0.937130435,1.05968116,5.19E-06,68,49891,0.267334858,1,2,1,1
95,2007,0.000241704,1209.974075,68,68,Vancouver,0.020264483,232.8086666,232.9249565,0.024259025,68,61589,0.244960985,1,3,4,1
95,1995,0.000487155,1303.720635,68,68,Vancouver,0.009131571,219.6579376,219.7875626,0.022884133,68,43303,0.206652418,1,2,4,1
95,2011,0.000250082,1187.714988,68,68,Vancouver,0.035343035,0.933188406,1.060724638,5.04E-06,68,46787,0.261009667,1,2,1,1
95,2001,0.000367996,1231.82697,68,68,Vancouver,0.022543332,1385.417385,1385.528615,0.144823622,68,53999,0.172737036,1,2,5,1
95,2006,0.000278449,1215.538847,68,68,Vancouver,0.016494845,290.7775362,290.8910145,0.030322521,68,65289,0.240948814,1,3,5,1
95,1998,0.000498672,1281.564121,68,68,Vancouver,0.012936413,116.8659207,116.9918433,0.012131717,68,47467,0.189694727,1,2,4,1
95,2004,0.000326093,1222.054096,68,68,Vancouver,0.01891424,728.6334757,728.7460547,0.076122962,68,60773,0.213664103,1,3,5,1
95,1994,0.00052464,1292.719048,68,68,Vancouver,0.007699019,438.3910315,438.5160627,0.045763752,68,43494,0.212304982,1,2,5,1
95,1990,0.000636165,1259.714286,68,68,Vancouver,0.003401361,1094.590313,1094.701563,0.114402609,68,44067,0.229262673,1,2,5,1
95,1997,0.00047718,1298.143172,68,68,Vancouver,0.011750268,58.89538224,59.0254529,0.006068115,68,45289,0.195347291,1,2,4,1
95,2013,0.000190837,1212.383292,68,68,Vancouver,0.028606016,0.93515942,1.060202899,5.11E-06,68,48339,0.264172262,1,2,1,1
96,2009,0.000139669,1051.6019,69.02,69.02,Greater Vancouver A,0.008056871,863.8155059,863.8372176,0.090258483,69.02,46840,0.251119916,1,2,5,1
96,2007,0.000149973,1004.124247,69.02,69.02,Greater Vancouver A,0.006785385,1307.139821,1307.169657,0.136631397,69.02,55684,0.235748079,1,2,5,1
96,2001,0.000234888,728.8627848,69.02,69.02,Greater Vancouver A,0.014529151,2327.723739,2327.760164,0.243386582,69.02,44458,0.047774503,1,2,5,1
96,1993,0.000313219,620.2047652,69.02,69.02,Greater Vancouver A,0.007372656,73.28144443,73.32022418,0.007568148,69.02,27466,0.089742955,1,1,4,1
96,2000,0.000215933,726.855153,69.02,69.02,Greater Vancouver A,0.008432665,1235.288911,1235.324252,0.129115956,69.02,41786,0.05302056,1,2,5,1
96,2005,0.000188917,930.0808932,69.02,69.02,Greater Vancouver A,0.007825543,1688.586331,1688.620735,0.176531599,69.02,56976,0.192004628,1,2,5,1
96,2016,0.000109786,1310.322156,69.02,69.02,Greater Vancouver A,0.013584696,442.6707689,442.6903465,0.046205905,69.02,54330,0.319723411,1,2,5,3
96,2012,0.000132327,1141.328074,69.02,69.02,Greater Vancouver A,0.010179626,424.9271064,424.9418916,0.044349636,69.02,41264,0.277138086,1,2,5,2
96,2011,0.000152403,1099.079553,69.02,69.02,Greater Vancouver A,0.009328358,420.4911908,420.5047779,0.043885569,69.02,37997,0.266491754,1,2,5,1
96,1998,0.000290967,722.8398895,69.02,69.02,Greater Vancouver A,0.012998712,648.2627765,648.3010025,0.067712159,69.02,36442,0.063512673,1,1,5,1
96,1991,0.000313271,554.4581914,69.02,69.02,Greater Vancouver A,0.000577921,81.31131293,81.34853854,0.008408005,69.02,25044,0.100235067,1,1,4,1
96,2010,0.000146136,1075.340726,69.02,69.02,Greater Vancouver A,0.008692615,642.1533484,642.1709978,0.067072026,69.02,42419,0.258805835,1,2,5,1
96,2006,0.000182575,980.3854203,69.02,69.02,Greater Vancouver A,0.006149641,1528.801979,1528.835877,0.159817854,69.02,60105,0.22806216,1,3,5,1
96,2002,0.000220659,779.1673119,69.02,69.02,Greater Vancouver A,0.012853249,2167.939387,2167.975307,0.226672836,69.02,47587,0.083832035,1,2,5,1
96,1995,0.000288432,685.951339,69.02,69.02,Greater Vancouver A,0.014167391,65.25157593,65.29190982,0.006728291,69.02,29888,0.079250842,1,1,4,1
96,2014,0.000107319,1225.825115,69.02,69.02,Greater Vancouver A,0.011882161,433.7989377,433.8161191,0.04527777,69.02,47797,0.298430748,1,2,5,2
96,1994,0.000295949,653.0780521,69.02,69.02,Greater Vancouver A,0.010770024,69.26651018,69.306067,0.007148219,69.02,28677,0.084496898,1,1,4,1
96,2003,0.000200372,829.471839,69.02,69.02,Greater Vancouver A,0.011177347,2008.155035,2008.19045,0.209959091,69.02,50717,0.119889566,1,2,5,1
96,2008,0.000138451,1027.863073,69.02,69.02,Greater Vancouver A,0.007421128,1085.477664,1085.503438,0.11344494,69.02,51262,0.243433997,1,2,5,1
96,1999,0.000267151,724.8475212,69.02,69.02,Greater Vancouver A,0.010715688,941.7758439,941.8126274,0.098414057,69.02,39114,0.058266616,1,2,5,1
96,1996,0.000306594,718.8246259,69.02,69.02,Greater Vancouver A,0.017564759,61.23664168,61.27775264,0.006308362,69.02,31098,0.074004785,1,1,4,1
96,1997,0.000322672,720.8322577,69.02,69.02,Greater Vancouver A,0.015281735,354.7497091,354.7893776,0.037010261,69.02,33770,0.068758729,1,1,5,1
96,1992,0.000323974,587.3314783,69.02,69.02,Greater Vancouver A,0.003975289,77.29637868,77.33438136,0.007988076,69.02,26255,0.094989011,1,1,4,1
96,2015,0.000124955,1268.073636,69.02,69.02,Greater Vancouver A,0.012733429,438.2348533,438.2532328,0.045741838,69.02,51063,0.30907708,1,2,5,2
96,2013,0.000112619,1183.576594,69.02,69.02,Greater Vancouver A,0.011030893,429.3630221,429.3790054,0.044813703,69.02,44530,0.287784417,1,2,5,2
96,2004,0.000197149,879.7763661,69.02,69.02,Greater Vancouver A,0.009501445,1848.370683,1848.405592,0.193245345,69.02,53846,0.155947097,1,2,5,1
96,1990,0.0003105,554.4581914,69.02,69.02,Greater Vancouver A,0.000577921,81.31131293,81.34853854,0.008408005,69.02,25044,0.100235067,1,1,4,1
97,2000,0.000358536,3677.293391,100.01,100.01,North Vancouver,0.010818328,402.1705822,402.221776,0.041971169,100.01,62263,0.242832329,3,3,5,1
97,2002,0.000364797,3671.189392,100.01,100.01,North Vancouver,0.018044789,468.2496866,468.290275,0.048882603,100.01,67339,0.262504103,3,3,5,1
97,1993,0.000463606,3692.695971,100.01,100.01,North Vancouver,0.005214368,164.1331018,164.1881536,0.017072239,100.01,54390,0.266944484,3,2,4,1
97,2009,0.000268213,3994.845361,100.01,100.01,North Vancouver,0.012094919,454.2157201,454.2588,0.047414756,100.01,80999,0.339769129,3,4,5,3
97,1994,0.000460373,3726.266178,100.01,100.01,North Vancouver,0.007821553,163.0726278,163.1323958,0.016961558,100.01,55978,0.26349989,3,2,4,1
97,2003,0.000318972,3694.113693,100.01,100.01,North Vancouver,0.016099574,466.8060919,466.8482063,0.04873168,100.01,71638,0.285620471,3,3,5,2
97,1998,0.000440945,3735.349992,100.01,100.01,North Vancouver,0.011927125,281.5611311,281.621328,0.029355683,100.01,60708,0.249721516,3,3,5,1
97,2005,0.000310174,3739.962296,100.01,100.01,North Vancouver,0.012209144,463.9189024,463.9640688,0.048429834,100.01,80235,0.331853206,3,4,5,3
97,1997,0.000444169,3764.378293,100.01,100.01,North Vancouver,0.012481523,221.2564055,221.321104,0.02304794,100.01,59930,0.25316611,3,3,4,1
97,2001,0.000357188,3648.26509,100.01,100.01,North Vancouver,0.019990004,469.6932813,469.7323438,0.049033525,100.01,63040,0.239387735,3,3,5,1
97,2007,0.000273263,3840.206186,100.01,100.01,North Vancouver,0.01087426,459.7221118,459.7676,0.04799086,100.01,83356,0.349902759,3,4,5,3
97,1999,0.000394689,3706.321691,100.01,100.01,North Vancouver,0.011372726,341.8658566,341.921552,0.035663426,100.01,61485,0.246276922,3,3,5,1
97,1991,0.000478759,3625.555556,100.01,100.01,North Vancouver,0,166.2540496,166.2996694,0.017293601,100.01,51215,0.273833671,3,2,4,2
97,2016,0.000224706,4355.670103,100.01,100.01,North Vancouver,0.011826544,432.6018705,432.661223,0.045154761,100.01,80000,0.32967033,3,4,5,3
97,2011,0.000279572,4149.484536,100.01,100.01,North Vancouver,0.013315579,448.7093284,448.75,0.046838652,100.01,78643,0.329635499,3,4,5,3
97,2004,0.000319896,3717.037995,100.01,100.01,North Vancouver,0.014154359,465.3624971,465.4061375,0.048580757,100.01,75937,0.308736838,3,4,5,2
97,2010,0.000266592,4072.164948,100.01,100.01,North Vancouver,0.012705249,451.4625243,451.5044,0.047126704,100.01,79821,0.334702314,3,4,5,3
97,2013,0.000230715,4231.958763,100.01,100.01,North Vancouver,0.012719965,442.2663452,442.3144892,0.046165095,100.01,79186,0.329649431,3,4,5,3
97,2015,0.000249809,4314.43299,100.01,100.01,North Vancouver,0.012124351,435.8233621,435.8789784,0.045491539,100.01,79729,0.329663364,3,4,5,3
97,1990,0.000474309,3625.555556,100.01,100.01,North Vancouver,0,166.2540496,166.2996694,0.017293601,100.01,51215,0.273833671,3,2,4,2
97,2014,0.000217834,4273.195876,100.01,100.01,North Vancouver,0.012422158,439.0448537,439.0967338,0.045828317,100.01,79457,0.329656397,3,4,5,3
97,2008,0.000258271,3917.525773,100.01,100.01,North Vancouver,0.011484589,456.968916,457.0132,0.047702808,100.01,82178,0.344835944,3,4,5,3
97,1992,0.000466619,3659.125763,100.01,100.01,North Vancouver,0.002607184,165.1935757,165.2439115,0.01718292,100.01,52803,0.270389078,3,2,4,2
97,2006,0.00028305,3762.886598,100.01,100.01,North Vancouver,0.01026393,462.4753077,462.522,0.048278912,100.01,84534,0.354969574,3,4,5,3
97,2012,0.000265527,4190.721649,100.01,100.01,North Vancouver,0.013017772,445.4878368,445.5322446,0.046501873,100.01,78914,0.329642465,3,4,5,3
97,1996,0.000465139,3793.406593,100.01,100.01,North Vancouver,0.013035921,160.95168,161.02088,0.016740197,100.01,59153,0.256610703,3,3,4,1
97,1995,0.000438367,3759.836386,100.01,100.01,North Vancouver,0.010428737,162.0121539,162.0766379,0.016850878,100.01,57565,0.260055297,3,3,4,1
98,2001,0.000275852,1818.866521,100.02,100.02,North Vancouver,0.029850357,0.982150538,1.023064516,5.63E-06,100.02,72630,0.247476616,2,3,2,1
98,1998,0.000372613,2435.441345,100.02,100.02,North Vancouver,0.024090762,0.962097355,1.042035979,5.57E-06,100.02,62174,0.262501924,2,3,2,1
98,2010,0.000212002,2386.929224,100.02,100.02,North Vancouver,0.031664639,0.969887274,1.036281147,5.68E-06,100.02,67326,0.353161945,2,3,2,3
98,2009,0.000203599,2372.816781,100.02,100.02,North Vancouver,0.029271307,0.968142969,1.038983347,5.73E-06,100.02,69370,0.351294305,2,3,2,3
98,2002,0.000276169,1921.189107,100.02,100.02,North Vancouver,0.028298548,0.978302441,1.027869602,5.68E-06,100.02,73205,0.26711957,2,4,2,1
98,1992,0.00044232,2734.389155,100.02,100.02,North Vancouver,0.020533948,45.40884445,45.46426667,0.004653496,100.02,47470,0.29255254,2,2,4,2
98,2011,0.000228034,2401.041667,100.02,100.02,North Vancouver,0.034057971,0.971631579,1.033578947,5.63E-06,100.02,65281,0.355029586,2,3,2,3
98,2007,0.00020531,2344.591895,100.02,100.02,North Vancouver,0.024484643,0.964654358,1.044387747,5.83E-06,100.02,73459,0.347559023,2,4,2,3
98,1994,0.000383762,2790.440191,100.02,100.02,North Vancouver,0.022978838,23.1852,23.25146667,0.002329432,100.02,51337,0.282535668,2,2,4,2
98,2006,0.000238291,2330.479452,100.02,100.02,North Vancouver,0.022091311,0.962910053,1.047089947,5.88E-06,100.02,75504,0.345691383,2,4,2,3
98,2015,0.000195044,2494.001437,100.02,100.02,North Vancouver,0.029888517,0.977475252,1.040545577,6.30E-06,100.02,73308,0.345805275,2,4,2,3
98,1993,0.00042046,2762.414673,100.02,100.02,North Vancouver,0.021756393,34.29702222,34.35786667,0.003491464,100.02,49403,0.287544104,2,2,4,2
98,2008,0.000194001,2358.704338,100.02,100.02,North Vancouver,0.026877975,0.966398663,1.041685547,5.78E-06,100.02,71415,0.349426664,2,3,2,3
98,2000,0.000273711,2024.391462,100.02,100.02,North Vancouver,0.022757794,0.962639154,1.045405291,5.78E-06,100.02,69145,0.252485052,2,3,2,1
98,2016,0.000176713,2517.241379,100.02,100.02,North Vancouver,0.028846154,0.97893617,1.042287234,6.47E-06,100.02,75315,0.343499197,2,4,2,3
98,2012,0.000202875,2424.281609,100.02,100.02,North Vancouver,0.033015608,0.973092497,1.035320604,5.80E-06,100.02,67288,0.352723508,2,3,2,3
98,2005,0.000251154,2228.156866,100.02,100.02,North Vancouver,0.02364312,0.96675815,1.042284861,5.83E-06,100.02,74929,0.32604843,2,4,2,3
98,2004,0.000242686,2125.83428,100.02,100.02,North Vancouver,0.025194929,0.970606247,1.037479775,5.78E-06,100.02,74354,0.306405476,2,4,2,2
98,2003,0.000263328,2023.511693,100.02,100.02,North Vancouver,0.026746738,0.974454344,1.032674688,5.73E-06,100.02,73780,0.286762523,2,4,2,2
98,1990,0.000409632,2706.363636,100.02,100.02,North Vancouver,0.019311503,56.52066667,56.57066667,0.005815528,100.02,45536,0.297560976,2,2,4,2
98,1999,0.000334373,2229.916404,100.02,100.02,North Vancouver,0.023424278,0.962368254,1.043720635,5.67E-06,100.02,65660,0.257493488,2,3,2,1
98,1996,0.000399418,2846.491228,100.02,100.02,North Vancouver,0.025423729,0.961555556,1.038666667,5.37E-06,100.02,55204,0.272518796,2,2,2,2
98,2013,0.000182152,2447.521552,100.02,100.02,North Vancouver,0.031973244,0.974553415,1.037062262,5.96E-06,100.02,69295,0.35041743,2,3,2,3
98,2014,0.000182531,2470.761494,100.02,100.02,North Vancouver,0.030930881,0.976014334,1.038803919,6.13E-06,100.02,71301,0.348111353,2,3,2,3
98,1997,0.000377138,2640.966287,100.02,100.02,North Vancouver,0.024757245,0.961826455,1.040351323,5.47E-06,100.02,58689,0.26751036,2,3,2,1
98,1991,0.000444903,2706.363636,100.02,100.02,North Vancouver,0.019311503,56.52066667,56.57066667,0.005815528,100.02,45536,0.297560976,2,2,4,2
98,1995,0.000417814,2818.46571,100.02,100.02,North Vancouver,0.024201284,12.07337778,12.14506667,0.001167399,100.02,53270,0.277527232,2,2,3,2
99,2011,0.000238391,15294.11765,101.03,101.03,North Vancouver,0.014436959,0.928225806,1.053064516,4.38E-06,101.03,45164,0.289885297,4,2,1,2
99,2000,0.000281961,12222.76923,101.03,101.03,North Vancouver,0.016000581,0.92840678,1.044677966,3.95E-06,101.03,40889,0.226569632,4,2,1,1
99,1993,0.000377402,10745.15385,101.03,101.03,North Vancouver,0.008088861,0.940871515,1.036728267,4.18E-06,101.03,27397,0.26345609,4,1,1,1
99,2002,0.000276599,13013.45701,101.03,101.03,North Vancouver,0.01729206,281.603824,281.715253,0.029362828,101.03,45860,0.238346643,4,2,5,1
99,1994,0.000364051,10781.89744,101.03,101.03,North Vancouver,0.008227041,0.941145981,1.037027884,4.21E-06,101.03,28460,0.258186596,4,1,1,1
99,2016,0.000209587,15794.11765,101.03,101.03,North Vancouver,0.026365348,0.933606557,1.050819672,4.54E-06,101.03,55050,0.285714286,4,2,1,2
99,1998,0.000376613,11539.07692,101.03,101.03,North Vancouver,0.012251991,0.935050847,1.041152543,4.11E-06,101.03,35737,0.23710862,4,1,1,1
99,2010,0.00023187,15197.05882,101.03,101.03,North Vancouver,0.015124542,0.927597594,1.051739748,4.27E-06,101.03,47219,0.29321477,4,2,1,2
99,2005,0.000256365,14359.9819,101.03,101.03,North Vancouver,0.017729172,71.09476956,71.21364376,0.007343607,101.03,53046,0.289486158,4,2,4,2
99,2003,0.000261159,13462.29864,101.03,101.03,North Vancouver,0.017437764,211.4341392,211.5480499,0.022023088,101.03,48255,0.255393148,4,2,4,1
99,2001,0.000270201,12564.61538,101.03,101.03,North Vancouver,0.017146356,351.7735088,351.8824561,0.036702568,101.03,43465,0.221300138,4,2,5,1
99,2015,0.000249253,15694.11765,101.03,101.03,North Vancouver,0.02397967,0.932530407,1.051268641,4.51E-06,101.03,53073,0.286548488,4,2,1,2
