area,year,sex,mx_mean,ex_mean,population_density
76,2007,3,0.000816948,80.57532672,2453.38304
76,2008,3,0.000795153,80.97976137,2461.029647
76,2009,3,0.000757474,81.60656252,2468.676253
76,2010,3,0.000738021,81.98444172,2476.322859
76,2011,3,0.00073989,82.14675259,2483.969466
76,2012,3,0.000727404,82.49623078,2487.175573
76,2013,3,0.00072034,82.62654068,2490.381679
76,2014,3,0.000707854,82.78357865,2493.587786
76,2015,3,0.000667018,83.3492811,2496.793893
76,2016,3,0.000706221,82.5510486,2500
77,1990,3,0.000478451,79.46888972,2774.6875
77,1991,3,0.000462982,79.42871541,2774.6875
77,1992,3,0.000457152,79.49515328,2779.811728
77,1993,3,0.000466837,79.03841319,2784.935957
77,1994,3,0.000438334,79.83784152,2790.060185
77,1995,3,0.000426778,79.98141379,2795.184414
77,1996,3,0.000434911,80.03624731,2800.308642
77,1997,3,0.000430011,80.8267725,3021.762498
77,1998,3,0.000450206,80.97818653,3243.216354
77,1999,3,0.000453407,81.53821836,3464.67021
77,2000,3,0.000480642,81.59093588,3686.124066
77,2001,3,0.000470039,82.22609609,3907.577922
77,2002,3,0.000493164,82.22533937,3908.340819
77,2003,3,0.00048319,82.50615622,3909.103715
77,2004,3,0.000472813,82.99781243,3909.866612
77,2005,3,0.000489454,83.18864023,3910.629508
77,2006,3,0.000499485,83.21500108,3911.392405
77,2007,3,0.000495864,83.45232335,3933.363924
77,2008,3,0.000487121,83.68289261,3955.335443
77,2009,3,0.00045504,84.4422056,3977.306962
77,2010,3,0.000440782,84.83560019,3999.278481
77,2011,3,0.000440951,85.01026327,4021.25
77,2012,3,0.000451206,84.87892598,4094.5
77,2013,3,0.000438436,85.20883472,4167.75
77,2014,3,0.000423471,85.59870198,4241
77,2015,3,0.000426963,85.32569161,4314.25
77,2016,3,0.000422883,85.45429915,4387.5
78,1990,3,0.001799727,69.19043264,4713.367801
78,1991,3,0.00175781,69.1357844,4713.367801
78,1992,3,0.001782017,68.02100148,4719.844964
78,1993,3,0.001812665,67.86955259,4726.322126
78,1994,3,0.001849506,67.34651625,4732.799289
78,1995,3,0.001778633,68.17343529,4739.276451
78,1996,3,0.001909549,66.76234704,4745.753614
78,1997,3,0.001999358,67.64028879,4748.479781
78,1998,3,0.002074978,67.85845274,4751.205948
78,1999,3,0.002106984,69.049258,4753.932116
78,2000,3,0.001944266,71.31464117,4756.658283
78,2001,3,0.002080852,70.75936359,4759.38445
78,2002,3,0.002101624,71.99119954,4755.234833
78,2003,3,0.002065946,72.24150781,4751.085215
78,2004,3,0.002204853,71.61311455,4746.935598
78,2005,3,0.002243551,71.61775591,4742.785981
78,2006,3,0.002234815,72.62744807,4738.636364
78,2007,3,0.002423815,71.11637632,4746.804856
78,2008,3,0.002253849,73.00353345,4754.973349
78,2009,3,0.002211337,73.64192182,4763.141842
78,2010,3,0.002058214,74.94277946,4771.310335
78,2011,3,0.00215656,74.1660973,4779.478827
78,2012,3,0.002120004,74.73917732,4829.751893
78,2013,3,0.002167625,74.22354798,4880.024959
78,2014,3,0.002175283,74.24794706,4930.298024
78,2015,3,0.002119531,73.89596829,4980.57109
78,2016,3,0.002258788,72.29292245,5030.844156
79,1990,3,0.000599537,79.43086247,5620
79,1991,3,0.000600491,78.99209644,5620
79,1992,3,0.000577616,79.33959352,5650.788732
79,1993,3,0.000561182,79.49385561,5681.577465
79,1994,3,0.000547613,79.8433912,5712.366197
79,1995,3,0.000528886,80.06621394,5743.15493
79,1996,3,0.000546659,79.95109282,5773.943662
79,1997,3,0.000539628,80.78607859,5680.65493
79,1998,3,0.000578634,80.62670083,5587.366197
79,1999,3,0.000566931,81.41797755,5494.077465
79,2000,3,0.000576679,81.94758751,5400.788732
79,2001,3,0.00056805,82.47084329,5307.5
79,2002,3,0.000578142,82.76006182,5333.5
79,2003,3,0.000586279,82.77900917,5359.5
79,2004,3,0.000563106,83.51310913,5385.5
79,2005,3,0.000591607,83.53682665,5411.5
79,2006,3,0.00059588,83.86269837,5437.5
79,2007,3,0.000593164,84.05109105,5445.189873
79,2008,3,0.000569967,84.52537509,5452.879747
79,2009,3,0.000548106,84.97736845,5460.56962
79,2010,3,0.000502811,85.9850431,5468.259494
79,2011,3,0.000516193,85.87821324,5475.949367
79,2012,3,0.000504317,86.2907008,5513.670886
79,2013,3,0.000492848,86.5754703,5551.392405
79,2014,3,0.000492912,86.50942455,5589.113924
79,2015,3,0.000477431,86.69734005,5626.835443
79,2016,3,0.000504175,86.040541,5664.556962
80,1990,3,0.001242364,75.84623535,6003.75
80,1991,3,0.00118406,76.21834666,6003.75
80,1992,3,0.001154757,76.3550016,6107.634146
80,1993,3,0.001145415,76.18955599,6211.518293
80,1994,3,0.001125699,76.40075157,6315.402439
80,1995,3,0.00105324,77.20785374,6419.286585
80,1996,3,0.001103036,76.69619815,6523.170732
80,1997,3,0.001129732,77.53628745,6526.931647
80,1998,3,0.001181938,77.65799291,6530.692562
80,1999,3,0.00121528,77.92267049,6534.453478
80,2000,3,0.001236401,78.55909328,6538.214393
80,2001,3,0.001229276,79.27329231,6541.975309
80,2002,3,0.001297809,79.02759889,6516.296296
80,2003,3,0.001261171,79.65455722,6490.617284
80,2004,3,0.001294503,79.51063854,6464.938272
80,2005,3,0.001391523,79.17796983,6439.259259
80,2006,3,0.00135758,80.02071523,6413.580247
80,2007,3,0.001356672,80.26098511,6413.614198
80,2008,3,0.001329102,80.66648011,6413.648148
80,2009,3,0.001307239,80.90706782,6413.682099
80,2010,3,0.001218016,81.94398031,6413.716049
80,2011,3,0.00129294,81.48748291,6413.75
80,2012,3,0.001206332,82.51504362,6483.5
80,2013,3,0.001191439,82.62543415,6553.25
80,2014,3,0.00114496,83.03893727,6623
80,2015,3,0.001199252,82.1611809,6692.75
80,2016,3,0.001167208,82.40463005,6762.5
81,1990,3,0.001304472,75.02856698,6880
81,1991,3,0.00132523,74.45324113,6880
81,1992,3,0.001333876,74.05849458,6930.031746
81,1993,3,0.001252313,74.83837637,6980.063492
81,1994,3,0.001265432,74.94436257,7030.095238
81,1995,3,0.001232913,75.07820457,7080.126984
81,1996,3,0.00126715,75.0678757,7130.15873
81,1997,3,0.001292493,75.6881944,7102.611833
81,1998,3,0.001281981,76.52637532,7075.064935
81,1999,3,0.001378801,76.34792384,7047.518038
81,2000,3,0.001414895,76.9100653,7019.97114
81,2001,3,0.001386997,77.54356306,6992.424242
81,2002,3,0.001400675,78.02088681,6937.878788
81,2003,3,0.001351786,78.73750951,6883.333333
81,2004,3,0.001366659,78.76745106,6828.787879
81,2005,3,0.001384302,79.23111971,6774.242424
81,2006,3,0.00145961,78.98804609,6719.69697
81,2007,3,0.001494066,79.08921208,6699.449883
81,2008,3,0.001487214,79.50428539,6679.202797
81,2009,3,0.001409311,80.492358,6658.955711
81,2010,3,0.001442105,80.44837517,6638.708625
81,2011,3,0.001499932,80.67864225,6618.461538
81,2012,3,0.001484264,80.75442953,6642.461538
81,2013,3,0.0014113,81.42568976,6666.461538
81,2014,3,0.001385274,81.74722202,6690.461538
81,2015,3,0.00139667,81.2564919,6714.461538
81,2016,3,0.001345958,81.70013729,6738.461538
82,1990,3,0.001171432,71.74058089,5528.666667
82,1991,3,0.001147338,71.64191262,5528.666667
82,1992,3,0.001175817,71.2130086,5546.804301
82,1993,3,0.00113524,71.43031147,5564.941935
82,1994,3,0.001062571,72.32352832,5583.07957
82,1995,3,0.001058603,72.24270367,5601.217204
82,1996,3,0.001050253,72.74687962,5619.354839
82,1997,3,0.00100259,73.99828803,5829.513722
82,1998,3,0.000998825,74.7402731,6039.672605
82,1999,3,0.001026968,74.94659203,6249.831488
82,2000,3,0.000967842,76.46365032,6459.990371
82,2001,3,0.000990866,76.48464433,6670.149254
82,2002,3,0.000966417,77.3953934,6630.149254
82,2003,3,0.000974724,77.50077073,6590.149254
82,2004,3,0.000919988,78.42257803,6550.149254
82,2005,3,0.000981066,78.3073046,6510.149254
82,2006,3,0.000995968,78.61934413,6470.149254
82,2007,3,0.000907059,79.90187284,6415.223881
82,2008,3,0.000879114,80.33978386,6360.298507
82,2009,3,0.000836022,80.98787656,6305.373134
82,2010,3,0.000805346,81.47673274,6250.447761
82,2011,3,0.000801725,81.74159205,6195.522388
82,2012,3,0.000777399,82.28830755,6313.134328
82,2013,3,0.00074454,82.81796848,6430.746269
82,2014,3,0.000752997,82.666964,6548.358209
82,2015,3,0.000731173,82.80568417,6665.970149
82,2016,3,0.000718491,82.96621958,6783.58209
83,1990,3,0.001334817,75.48261683,4606.666667
83,1991,3,0.001282218,75.54903839,4606.666667
83,1992,3,0.001200715,76.4200051,4556.623656
83,1993,3,0.001217606,75.88191386,4506.580645
83,1994,3,0.001237107,75.68709525,4456.537634
83,1995,3,0.001217242,75.833649,4406.494624
83,1996,3,0.001187531,76.63732967,4356.451613
83,1997,3,0.001265736,76.61965929,4106.633683
83,1998,3,0.001329364,76.86018413,3856.815753
83,1999,3,0.001449297,76.31129966,3606.997823
83,2000,3,0.001436495,77.53709125,3357.179893
83,2001,3,0.001414472,78.33360209,3107.361963
83,2002,3,0.001401818,79.08220066,3109.202454
83,2003,3,0.001455863,78.61761916,3111.042945
83,2004,3,0.001384625,79.53247408,3112.883436
83,2005,3,0.001454766,79.39137782,3114.723926
83,2006,3,0.001481477,79.60212902,3116.564417
83,2007,3,0.001428219,80.48432224,3117.300613
83,2008,3,0.001497694,79.85946228,3118.03681
83,2009,3,0.001395684,80.99261774,3118.773006
83,2010,3,0.001412035,80.83082458,3119.509202
83,2011,3,0.001584409,79.41430538,3120.245399
83,2012,3,0.001531125,79.99240224,3107.239264
83,2013,3,0.00141029,81.01977954,3094.233129
83,2014,3,0.00144959,80.6515962,3081.226994
83,2015,3,0.001420898,80.67789852,3068.220859
83,2016,3,0.001434092,80.3669792,3055.214724
84,1990,3,0.007740598,52.75277906,2890
84,1991,3,0.00752468,52.85237529,2890
84,1992,3,0.007395926,53.2165743,3223.978022
84,1993,3,0.007634263,52.52562358,3557.956044
84,1994,3,0.007690373,51.96736308,3891.934066
84,1995,3,0.007367943,53.08487663,4225.912088
84,1996,3,0.00761352,52.69081274,4559.89011
84,1997,3,0.007730332,54.33398162,5341.132079
84,1998,3,0.008685458,52.86251876,6122.374048
84,1999,3,0.008014925,55.86940277,6903.616016
84,2000,3,0.008105415,57.07494584,7684.857985
84,2001,3,0.008471034,56.59970285,8466.099954
84,2002,3,0.008520481,57.38918544,8876.269794
84,2003,3,0.009216473,56.1771582,9286.439633
84,2004,3,0.008120093,58.8046824,9696.609473
84,2005,3,0.008650825,58.81819227,10106.77931
84,2006,3,0.009174199,57.95332104,10516.94915
84,2007,3,0.00871561,59.81628448,10509.04319
84,2008,3,0.008699256,61.12598618,10501.13723
84,2009,3,0.008629853,62.25343943,10493.23127
84,2010,3,0.008456027,62.77585333,10485.32531
84,2011,3,0.008155647,64.55532989,10477.41935
84,2012,3,0.008954952,62.70796922,10904.8863
84,2013,3,0.008607988,63.79924478,11332.35325
84,2014,3,0.008674823,63.8491154,11759.8202
84,2015,3,0.009439508,61.7357869,12187.28715
84,2016,3,0.010140782,60.1709803,12614.7541
85,1990,3,0.001186216,71.46171145,3716.666667
85,1991,3,0.001074199,72.20604242,3716.666667
85,1992,3,0.00099717,72.64257853,4745.860806
85,1993,3,0.000999576,72.59950728,5775.054945
85,1994,3,0.000919633,73.55337753,6804.249084
85,1995,3,0.000846498,74.25071719,7833.443223
85,1996,3,0.000811326,74.92882839,8862.637363
85,1997,3,0.000770791,76.44622217,9576.316787
85,1998,3,0.000819824,76.57088007,10289.99621
85,1999,3,0.000754392,78.06874026,11003.67563
85,2000,3,0.000761487,78.73468426,11717.35506
85,2001,3,0.000755664,79.09608974,12431.03448
85,2002,3,0.000728669,80.12042217,13719.82759
85,2003,3,0.000711872,80.39251557,15008.62069
85,2004,3,0.000703291,80.51880497,16297.41379
85,2005,3,0.000676829,81.74648466,17586.2069
85,2006,3,0.000678866,82.04442117,18875
85,2007,3,0.000644491,82.61067249,18899.34426
85,2008,3,0.000616745,82.98380527,18923.68852
85,2009,3,0.000560604,83.93558165,18948.03279
85,2010,3,0.000526469,84.53705207,18972.37705
85,2011,3,0.000520564,84.78865177,18996.72131
85,2012,3,0.000489318,85.62726966,19089.18033
85,2013,3,0.000437,86.74464255,19181.63934
85,2014,3,0.00046951,85.95134926,19274.09836
85,2015,3,0.00043799,86.50707586,19366.55738
85,2016,3,0.00040596,87.41898308,19459.01639
86,1990,3,0.001464306,70.85315496,3716.666667
86,1991,3,0.001432388,70.60881675,3716.666667
86,1992,3,0.001326167,71.26950214,4745.860806
86,1993,3,0.001285637,71.07795092,5775.054945
86,1994,3,0.001222638,71.97778266,6804.249084
86,1995,3,0.001145767,72.64292594,7833.443223
86,1996,3,0.001161386,73.34577663,8862.637363
86,1997,3,0.001188046,73.99475664,10074.50013
86,1998,3,0.001250567,74.346369,11286.36291
86,1999,3,0.001277879,74.83814614,12498.22568
86,2000,3,0.001359675,74.91391503,13710.08845
86,2001,3,0.001338329,75.80431686,14921.95122
86,2002,3,0.001463728,75.50397122,16374.14634
86,2003,3,0.001390768,76.72335553,17826.34146
86,2004,3,0.001394621,76.97377232,19278.53659
86,2005,3,0.00144511,77.29832495,20730.73171
86,2006,3,0.001472352,77.57480625,22182.92683
86,2007,3,0.001381485,78.72521221,22675.34146
86,2008,3,0.001338703,79.35082967,23167.7561
86,2009,3,0.00130853,79.71231419,23660.17073
86,2010,3,0.001217208,80.80909728,24152.58537
86,2011,3,0.001226789,80.9795823,24645
86,2012,3,0.001182756,81.52152061,26626
86,2013,3,0.001177836,81.46430577,28607
86,2014,3,0.001151494,81.72304584,30588
86,2015,3,0.001130951,81.71777641,32569
86,2016,3,0.001172941,80.9253147,34550
87,1990,3,0.002595197,61.03001437,3716.666667
87,1991,3,0.002507954,60.92061887,3716.666667
87,1992,3,0.00228074,61.56647215,4745.860806
87,1993,3,0.002235589,61.36954717,5775.054945
87,1994,3,0.002057608,62.49173958,6804.249084
87,1995,3,0.00185526,64.46458207,7833.443223
87,1996,3,0.001872637,65.21860396,8862.637363
87,1997,3,0.001976142,65.57166593,10074.50013
87,1998,3,0.002085775,66.20916996,11286.36291
87,1999,3,0.002023943,67.74828854,12498.22568
87,2000,3,0.00205229,69.02978305,13710.08845
87,2001,3,0.002101836,69.2048223,14921.95122
87,2002,3,0.002140248,70.29209309,16374.14634
87,2003,3,0.002011756,71.87127683,17826.34146
87,2004,3,0.002125448,71.21265146,19278.53659
87,2005,3,0.002048122,72.80474948,20730.73171
87,2006,3,0.002106521,73.10419162,22182.92683
87,2007,3,0.001937605,74.37342582,22928.34146
87,2008,3,0.001790675,75.42855462,23673.7561
87,2009,3,0.001765167,75.6065304,24419.17073
87,2010,3,0.00157355,77.24628776,25164.58537
87,2011,3,0.001598844,77.21590497,25910
87,2012,3,0.001610016,77.49851186,27023
87,2013,3,0.001571555,78.00717682,28136
87,2014,3,0.001556993,78.38300509,29249
87,2015,3,0.001512573,78.66852242,30362
87,2016,3,0.00149044,78.75542951,31475
88,1990,3,0.001904728,65.28024364,2890
88,1991,3,0.001883048,65.0350179,2890
88,1992,3,0.00192573,65.03254707,3223.978022
88,1993,3,0.001814374,65.83596047,3557.956044
88,1994,3,0.001675643,67.25067887,3891.934066
88,1995,3,0.001491114,69.02704018,4225.912088
88,1996,3,0.001421564,70.45281959,4559.89011
88,1997,3,0.001452211,71.00486593,4463.550235
88,1998,3,0.001391221,72.69792641,4367.21036
88,1999,3,0.001360749,73.7934842,4270.870485
88,2000,3,0.001316718,75.47683896,4174.53061
88,2001,3,0.001335974,75.84921002,4078.190735
88,2002,3,0.001286355,76.98373349,4570.182092
88,2003,3,0.001287846,77.27835804,5062.173448
88,2004,3,0.001281857,77.33176418,5554.164804
88,2005,3,0.001269429,78.13362142,6046.15616
88,2006,3,0.001207413,79.3316599,6538.147516
88,2007,3,0.001108137,80.71240717,7469.089441
88,2008,3,0.001093591,81.01182861,8400.031367
88,2009,3,0.001045717,81.68124265,9330.973292
88,2010,3,0.000972697,82.74349999,10261.91522
88,2011,3,0.001039224,82.17734786,11192.85714
88,2012,3,0.00095391,83.36656071,11423.92857
88,2013,3,0.000925876,83.69490829,11655
88,2014,3,0.000905228,83.93251385,11886.07143
88,2015,3,0.000890743,83.85264428,12117.14286
88,2016,3,0.000905369,83.38256484,12348.21429
89,1990,3,0.001314503,72.58628649,26373.33333
89,1991,3,0.001266881,72.59186839,26373.33333
89,1992,3,0.001277975,72.6343781,25870.09524
89,1993,3,0.001289888,72.34698372,25366.85714
89,1994,3,0.001255357,72.96083405,24863.61905
89,1995,3,0.001204546,73.53244306,24360.38095
89,1996,3,0.00115639,74.72783424,23857.14286
89,1997,3,0.001166732,75.46151128,24315.71429
89,1998,3,0.001190291,76.24544013,24774.28571
89,1999,3,0.001200599,76.85125466,25232.85714
89,2000,3,0.001159926,78.32744941,25691.42857
89,2001,3,0.001236252,78.08866384,26150
89,2002,3,0.001197074,79.13441628,26038.18182
89,2003,3,0.001187602,79.347014,25926.36364
89,2004,3,0.00119671,79.20585773,25814.54545
89,2005,3,0.00118154,79.99374934,25702.72727
89,2006,3,0.001166119,80.42937112,25590.90909
89,2007,3,0.001108458,81.12730372,25352.72727
89,2008,3,0.00103703,81.86903057,25114.54545
89,2009,3,0.000978234,82.51171262,24876.36364
89,2010,3,0.000928315,83.15888907,24638.18182
89,2011,3,0.000923658,83.35400172,24400
89,2012,3,0.000891671,83.99727294,24728.69565
89,2013,3,0.000874225,84.28246272,25057.3913
89,2014,3,0.000852252,84.67457612,25386.08696
89,2015,3,0.000859427,84.2849923,25714.78261
89,2016,3,0.000805915,85.08668045,26043.47826
90,1990,3,0.001236783,77.97919885,21855
90,1991,3,0.001168505,78.33532776,21855
90,1992,3,0.001145931,78.15107955,21597.91304
90,1993,3,0.001173163,77.35149184,21340.82609
90,1994,3,0.001127623,77.81291905,21083.73913
90,1995,3,0.001138612,77.40663552,20826.65217
90,1996,3,0.001075637,78.49902348,20569.56522
90,1997,3,0.001057717,79.54013504,21151.65217
90,1998,3,0.001088706,80.00326282,21733.73913
90,1999,3,0.00110765,80.44819146,22315.82609
90,2000,3,0.001096777,81.4103145,22897.91304
90,2001,3,0.001117874,81.50967705,23480
90,2002,3,0.001157883,81.91000176,23574
90,2003,3,0.001135046,82.79707426,23668
90,2004,3,0.001182016,82.63476763,23762
90,2005,3,0.00126384,83.06575086,23856
90,2006,3,0.001219305,83.71896541,23950
90,2007,3,0.001137667,84.26574778,23751.42857
90,2008,3,0.001054369,84.69496513,23552.85714
90,2009,3,0.000981957,85.48455248,23354.28571
90,2010,3,0.0009475,85.49767391,23155.71429
90,2011,3,0.000903969,86.15890889,22957.14286
90,2012,3,0.000907256,86.30130049,23232.38095
90,2013,3,0.000889989,86.6225435,23507.61905
90,2014,3,0.000868935,86.91484322,23782.85714
90,2015,3,0.000850993,86.9291177,24058.09524
90,2016,3,0.000832353,87.23036484,24333.33333
91,1990,3,0.000993417,80.46996496,16205
91,1991,3,0.000921126,81.07073656,16205
91,1992,3,0.000942398,80.92697469,16088.7619
91,1993,3,0.001001256,80.08629816,15972.52381
91,1994,3,0.00091278,81.38863611,15856.28571
91,1995,3,0.00090933,81.34088167,15740.04762
91,1996,3,0.000959955,81.20493426,15623.80952
91,1997,3,0.000970867,81.54907537,16508.1342
91,1998,3,0.000990157,82.18718093,17392.45888
91,1999,3,0.000975622,82.72972156,18276.78356
91,2000,3,0.000902393,84.47742135,19161.10824
91,2001,3,0.000995161,83.11098608,20045.43292
91,2002,3,0.001015288,83.66990132,20111.34634
91,2003,3,0.000958581,84.78249558,20177.25975
91,2004,3,0.000970214,84.83442794,20243.17317
91,2005,3,0.000994806,85.41309753,20309.08658
91,2006,3,0.001020869,85.22051649,20375
91,2007,3,0.000984617,85.9767739,20075.29412
91,2008,3,0.000973432,86.14628968,19775.58824
91,2009,3,0.000975846,86.17303546,19475.88235
91,2010,3,0.000957582,86.54968282,19176.17647
91,2011,3,0.000944805,86.91448206,18876.47059
91,2012,3,0.00090341,87.45383692,19130.58824
91,2013,3,0.000869913,87.78873575,19384.70588
91,2014,3,0.00086192,87.7255439,19638.82353
91,2015,3,0.000857996,87.38969699,19892.94118
91,2016,3,0.000832327,87.64609085,20147.05882
92,1990,3,0.001321297,72.52705732,25385.65612
92,1991,3,0.001273789,72.48727419,25385.65612
92,1992,3,0.001281086,72.26883549,24074.26255
92,1993,3,0.00131117,71.77787032,22762.86899
92,1994,3,0.001244999,72.80193021,21451.47543
92,1995,3,0.001270495,72.44876637,20140.08186
92,1996,3,0.001126807,75.12575025,18828.6883
92,1997,3,0.001090888,76.47686797,18840.90298
92,1998,3,0.001116641,77.01924342,18853.11765
92,1999,3,0.001165314,77.10845804,18865.33233
92,2000,3,0.001194412,77.69274367,18877.54701
92,2001,3,0.001232108,77.60019022,18889.76168
92,2002,3,0.001220946,78.5978585,19195.44571
92,2003,3,0.001206309,78.94924907,19501.12974
92,2004,3,0.001152833,79.8128727,19806.81376
92,2005,3,0.001214924,79.86255036,20112.49779
92,2006,3,0.001232212,80.08963924,20418.18182
92,2007,3,0.001186771,80.74399278,20130.0627
92,2008,3,0.001093908,81.98323712,19841.94357
92,2009,3,0.001102276,81.78327113,19553.82445
92,2010,3,0.001024827,82.81237406,19265.70533
92,2011,3,0.001030647,82.93477407,18977.58621
92,2012,3,0.001044118,82.7869732,19237.24138
92,2013,3,0.000975211,83.67988135,19496.89655
92,2014,3,0.000951188,83.97665906,19756.55172
92,2015,3,0.000943438,83.7916997,20016.2069
92,2016,3,0.000935382,83.74015056,20275.86207
93,1990,3,0.001096355,71.55401571,9237.277518
93,1991,3,0.001076862,71.33129221,9237.277518
93,1992,3,0.000981523,72.51142831,9325.321399
93,1993,3,0.000977125,72.39498435,9413.36528
93,1994,3,0.000994617,72.2431925,9501.409161
93,1995,3,0.000915606,73.12820778,9589.453042
93,1996,3,0.000980937,72.78586474,9677.496922
93,1997,3,0.000884071,74.60478639,10628.24139
93,1998,3,0.000908876,74.92092965,11578.98586
93,1999,3,0.000854915,76.19093655,12529.73033
93,2000,3,0.000847714,77.06481227,13480.4748
93,2001,3,0.000837076,77.51437393,14431.21927
93,2002,3,0.000841384,78.06648321,15215.77439
93,2003,3,0.000806358,78.72425765,16000.32951
93,2004,3,0.000789136,79.10194326,16784.88463
93,2005,3,0.000767009,80.12232079,17569.43975
93,2006,3,0.000788902,80.12219589,18353.99487
93,2007,3,0.000756118,80.84232001,18462.40382
93,2008,3,0.000755439,80.93242467,18570.81276
93,2009,3,0.000717917,81.65557944,18679.22171
93,2010,3,0.00067957,82.34937773,18787.63066
93,2011,3,0.000732125,81.55727966,18896.0396
93,2012,3,0.000669905,82.70387843,19189.10891
93,2013,3,0.000639231,83.31180391,19482.17822
93,2014,3,0.000645562,83.15939794,19775.24752
93,2015,3,0.00061836,83.40923545,20068.31683
93,2016,3,0.000598942,83.72011312,20361.38614
94,1990,3,0.001294978,71.70021308,7966.666667
94,1991,3,0.001257998,71.61249846,7966.666667
94,1992,3,0.00127335,71.5368125,8095.913978
94,1993,3,0.001268932,71.32184119,8225.16129
94,1994,3,0.001250945,71.65984172,8354.408602
94,1995,3,0.001193344,72.34521139,8483.655914
94,1996,3,0.001228449,72.34035897,8612.903226
94,1997,3,0.001191169,73.55271659,9921.542093
94,1998,3,0.001267376,73.5455638,11230.18096
94,1999,3,0.001255284,74.35126218,12538.81983
94,2000,3,0.001219358,75.66781515,13847.45869
94,2001,3,0.00127767,75.42350828,15156.09756
94,2002,3,0.001293722,76.01329829,16139.5122
94,2003,3,0.001296647,76.3310905,17122.92683
94,2004,3,0.00135264,75.9957984,18106.34146
94,2005,3,0.001356456,76.68914247,19089.7561
94,2006,3,0.001374711,77.05627107,20073.17073
94,2007,3,0.001367421,77.28868295,19917.48395
94,2008,3,0.001291236,78.14605878,19761.79718
94,2009,3,0.001279798,78.31439852,19606.1104
94,2010,3,0.00127956,78.32565804,19450.42362
94,2011,3,0.001254402,78.85748557,19294.73684
94,2012,3,0.001168309,79.88363486,19409.47368
94,2013,3,0.001158348,79.8379845,19524.21053
94,2014,3,0.001145896,79.90470424,19638.94737
94,2015,3,0.001129167,79.95181943,19753.68421
94,2016,3,0.001122487,79.76102805,19868.42105
95,1990,3,0.001170813,77.72842852,1259.714286
95,1991,3,0.001109293,77.70316456,1259.714286
95,1992,3,0.001055068,78.05765321,1270.715873
95,1993,3,0.001042232,77.8149257,1281.71746
95,1994,3,0.001018975,77.84147576,1292.719048
95,1995,3,0.0009863,78.09199443,1303.720635
95,1996,3,0.000952411,78.79225775,1314.722222
95,1997,3,0.001000665,78.74029719,1298.143172
95,1998,3,0.001000978,79.47920646,1281.564121
95,1999,3,0.00103232,79.77204296,1264.985071
95,2000,3,0.001001095,81.00369575,1248.40602
95,2001,3,0.001025341,80.92181396,1231.82697
95,2002,3,0.00109065,80.71059648,1228.569345
95,2003,3,0.00110038,80.73967849,1225.311721
95,2004,3,0.001003851,82.10132353,1222.054096
95,2005,3,0.00107105,82.01931973,1218.796472
95,2006,3,0.001054193,82.50947316,1215.538847
95,2007,3,0.001095571,82.19936346,1209.974075
95,2008,3,0.001028809,83.00169685,1204.409303
95,2009,3,0.001039268,82.84172328,1198.844531
95,2010,3,0.000937421,84.20515397,1193.27976
95,2011,3,0.000943375,84.33692805,1187.714988
95,2012,3,0.000933832,84.42046845,1200.04914
95,2013,3,0.000920279,84.50953902,1212.383292
95,2014,3,0.000916818,84.39261027,1224.717445
95,2015,3,0.000882769,84.57753239,1237.051597
95,2016,3,0.000871493,84.67622179,1249.385749
96,1990,3,0.000208927,79.68200768,554.4581914
96,1991,3,0.000185733,80.43514851,554.4581914
96,1992,3,0.000172386,81.02866881,587.3314783
96,1993,3,0.00017017,80.99857867,620.2047652
96,1994,3,0.000170604,80.99796219,653.0780521
96,1995,3,0.000162185,81.29972694,685.951339
96,1996,3,0.000148656,82.21418852,718.8246259
96,1997,3,0.000157697,82.19998213,720.8322577
96,1998,3,0.000155177,82.79426982,722.8398895
96,1999,3,0.000151355,83.50132284,724.8475212
96,2000,3,0.000144336,84.54128276,726.855153
96,2001,3,0.000153441,84.28746304,728.8627848
96,2002,3,0.000147539,84.87255892,779.1673119
96,2003,3,0.000148912,84.84022703,829.471839
96,2004,3,0.000129444,86.53217082,879.7763661
96,2005,3,0.000138117,86.46746682,930.0808932
96,2006,3,0.000135636,86.9109349,980.3854203
96,2007,3,0.000129698,87.33110633,1004.124247
96,2008,3,0.000125885,87.75363974,1027.863073
96,2009,3,0.000113749,88.60418417,1051.6019
96,2010,3,0.000109882,89.01316466,1075.340726
96,2011,3,0.000107996,89.34084926,1099.079553
96,2012,3,0.000106166,89.62948717,1141.328074
96,2013,3,0.000101726,90.03996141,1183.576594
96,2014,3,0.000109129,89.24708059,1225.825115
96,2015,3,0.000103769,89.61897036,1268.073636
96,2016,3,9.76E-05,90.39189765,1310.322156
97,1990,3,0.000502373,72.56616055,3625.555556
97,1991,3,0.000478938,72.81106801,3625.555556
97,1992,3,0.000472571,72.87218155,3659.125763
97,1993,3,0.000509708,71.9302609,3692.695971
97,1994,3,0.00046237,72.96773219,3726.266178
97,1995,3,0.000502146,72.13717715,3759.836386
97,1996,3,0.000481738,72.79066492,3793.406593
97,1997,3,0.000477012,73.40220556,3764.378293
97,1998,3,0.000498954,73.51584535,3735.349992
97,1999,3,0.00049298,74.16832521,3706.321691
97,2000,3,0.000526462,74.22704433,3677.293391
97,2001,3,0.000519623,74.72011634,3648.26509
97,2002,3,0.00052268,75.07430415,3671.189392
97,2003,3,0.000510104,75.50139553,3694.113693
