area,year,mx_mean,population_density,CT.x,CT.y,CSDNAME,Aboriginal,SocScore,MatScore,msd,education,msdgroup,matgroup,socgroup,edugroup,densitygroup
135,1996,2.48E-05,4061.151079,143.01,143.01,Richmond,0.005314438,-0.042265625,-0.00703125,0.999992066,0.260408922,2,4,2,2,4
135,2009,3.45E-05,4156.534518,143.01,143.01,Richmond,0.010873712,-140.6588594,-140.5974219,0.985284698,0.408656808,2,2,2,3,4
135,1997,2.61E-05,4096.648136,143.01,143.01,Richmond,0.005348442,-0.04284375,-0.00428125,0.99999218,0.254993804,3,4,3,2,4
135,1990,3.62E-05,4116.923077,143.01,143.01,Richmond,0,-0.040393701,-0.018503937,0.999991564,0.287484511,2,3,2,2,4
135,2015,2.89E-05,3897.142857,143.01,143.01,Richmond,0.009173977,-46.91964062,-46.87064062,0.995089332,0.402545115,2,2,2,2,3
135,1994,2.82E-05,4083.459878,143.01,143.01,Richmond,0.003188663,-0.041516855,-0.011620325,0.999991865,0.271239157,3,4,2,2,4
135,2013,3.24E-05,4029.774436,143.01,143.01,Richmond,0.011820261,-140.6604844,-140.6020781,0.98528437,0.403063917,2,2,2,3,4
135,2014,2.91E-05,3963.458647,143.01,143.01,Richmond,0.010497119,-93.79006249,-93.73635937,0.990186851,0.402804516,2,2,2,3,4
135,2004,3.09E-05,4184.090909,143.01,143.01,Richmond,0.004721803,-0.043625,0.0004375,0.999992386,0.343094099,3,4,3,2,4
136,2009,2.16E-05,3950.07221,143.02,143.02,Richmond,0.020898421,-0.035180168,0.021691467,0.999993939,0.45035971,4,5,3,4,4
136,1998,2.04E-05,3798.558305,143.02,143.02,Richmond,0.005718044,-46.53867483,-46.49942929,0.995128671,0.296337924,2,2,2,3,4
136,1994,2.09E-05,3707.782642,143.02,143.02,Richmond,0.003386628,-201.5563172,-201.5343534,0.978912654,0.287382128,1,1,1,3,4
136,1991,2.41E-05,3680.4,143.02,143.02,Richmond,0.001630435,-387.5783943,-387.5773956,0.959453327,0.280665281,1,1,1,2,4
136,1992,2.34E-05,3689.527547,143.02,143.02,Richmond,0.002215833,-325.5710352,-325.5630482,0.96593977,0.28290423,1,1,1,2,4
136,2000,2.08E-05,3871.078873,143.02,143.02,Richmond,0.006878665,-15.53575058,-15.49319999,0.998371803,0.300815823,3,3,3,4,4
136,2001,2.09E-05,3907.339158,143.02,143.02,Richmond,0.003022931,-465.1052326,-465.0582946,0.951346289,0.303054772,1,1,1,4,4
136,2002,2.11E-05,3912.357813,143.02,143.02,Richmond,0.00391014,-372.0910437,-372.0446527,0.961075705,0.328794792,2,2,2,4,4
136,2008,3.63E-05,3944.192284,143.02,143.02,Richmond,0.016418606,-0.034882933,0.017765866,0.999993749,0.444158098,4,5,3,3,4
136,2005,2.07E-05,3927.413778,143.02,143.02,Richmond,0.006571767,-93.04847728,-93.00372718,0.990263953,0.406014854,2,2,2,3,4
136,2016,1.66E-05,3950.381679,143.02,143.02,Richmond,0.005888126,-0.03792488,0.022284856,0.999993826,0.44221968,4,5,3,3,3
136,2012,2.08E-05,3959.541985,143.02,143.02,Richmond,0.025064067,-0.036204688,0.028091106,0.99999422,0.458654283,4,5,3,4,4
136,1993,2.15E-05,3698.655094,143.02,143.02,Richmond,0.00280123,-263.5636762,-263.5487008,0.972426212,0.285143179,1,1,1,2,4
136,2015,1.65E-05,3952.671756,143.02,143.02,Richmond,0.010682111,-0.037494832,0.023736419,0.999993925,0.44632833,4,5,3,3,3
136,2011,2.11E-05,3961.832061,143.02,143.02,Richmond,0.029858052,-0.03577464,0.029542669,0.999994318,0.462762933,4,5,3,4,4
136,1997,1.74E-05,3762.29802,143.02,143.02,Richmond,0.005137734,-62.04013695,-62.00254393,0.993507105,0.294098975,2,2,2,3,4
136,2010,2.01E-05,3955.952135,143.02,143.02,Richmond,0.025378237,-0.035477404,0.025617068,0.999994129,0.456561322,4,5,3,4,4
136,2003,2.07E-05,3917.376468,143.02,143.02,Richmond,0.004797349,-279.0768549,-279.0310109,0.970805121,0.354534813,2,2,2,3,4
136,1999,2.12E-05,3834.818589,143.02,143.02,Richmond,0.006298355,-31.03721271,-30.99631464,0.996750237,0.298576874,3,3,3,3,4
136,2007,2.19E-05,3938.312358,143.02,143.02,Richmond,0.011938791,-0.034585697,0.013840265,0.999993559,0.437956486,4,5,3,3,4
136,2013,1.82E-05,3957.251908,143.02,143.02,Richmond,0.020270081,-0.036634736,0.026639544,0.999994122,0.454545632,4,5,3,4,3
136,2004,2.00E-05,3922.395123,143.02,143.02,Richmond,0.005684558,-186.0626661,-186.017369,0.980534537,0.380274833,2,2,2,3,4
136,1995,1.89E-05,3716.910189,143.02,143.02,Richmond,0.003972026,-139.5489581,-139.520006,0.985399097,0.289621077,1,1,1,3,4
136,2014,1.64E-05,3954.961832,143.02,143.02,Richmond,0.015476096,-0.037064784,0.025187981,0.999994023,0.450436981,4,5,3,3,3
136,1996,2.53E-05,3726.037736,143.02,143.02,Richmond,0.004557424,-77.54159907,-77.50565858,0.991885539,0.291860026,1,1,1,3,4
136,2006,2.05E-05,3932.432432,143.02,143.02,Richmond,0.007458976,-0.034288462,0.009914664,0.99999337,0.431754875,4,5,3,3,4
136,1990,2.66E-05,3680.4,143.02,143.02,Richmond,0.001630435,-387.5783943,-387.5773956,0.959453327,0.280665281,1,1,1,2,4
137,2001,2.72E-05,3444.776119,143.03,143.03,Richmond,0.009750813,-0.023202614,0.008496732,0.999993875,0.233671988,4,4,3,2,4
137,2002,2.93E-05,3456.567164,143.03,143.03,Richmond,0.009291598,-0.025678974,0.011174009,0.999993886,0.275793896,4,5,4,2,4
137,1993,4.10E-05,3808.070175,143.03,143.03,Richmond,0.002209456,-0.014933576,-0.016501944,0.999993,0.292051618,3,4,3,3,4
137,1992,2.83E-05,3754.035088,143.03,143.03,Richmond,0.001104728,-0.012530483,-0.019556704,0.999992966,0.299349072,3,3,4,3,4
137,2015,2.40E-05,3569.253731,143.03,143.03,Richmond,0.004816754,-50.9861661,-50.91786856,0.994664975,0.467203082,2,2,2,4,3
137,1997,2.30E-05,3865.095575,143.03,143.03,Richmond,0.005909861,-0.024831169,-0.001493506,0.999993268,0.262861803,4,5,4,2,4
137,2005,2.67E-05,3491.940299,143.03,143.03,Richmond,0.007913954,-0.033108056,0.01920584,0.999993917,0.402159618,4,5,3,3,3
137,2009,2.78E-05,3539.104478,143.03,143.03,Richmond,0.004866712,-0.038311688,0.025389611,0.999993969,0.446803519,4,5,3,4,3
137,2016,2.22E-05,3570.895522,143.03,143.03,Richmond,0.005235602,-63.72267516,-63.65426752,0.99333272,0.471882641,2,2,2,4,3
137,2000,2.92E-05,3549.855983,143.03,143.03,Richmond,0.00706852,-0.032896104,0.016038961,0.999993763,0.240969442,4,5,3,2,4
137,2007,2.93E-05,3515.522388,143.03,143.03,Richmond,0.006592064,-0.036493507,0.023051948,0.999993941,0.44512219,4,5,3,3,3
137,1994,2.73E-05,3862.105263,143.03,143.03,Richmond,0.003314185,-0.01733667,-0.013447183,0.999993034,0.284754164,3,4,3,2,4
137,2003,2.69E-05,3468.358209,143.03,143.03,Richmond,0.008832383,-0.028155335,0.013851286,0.999993896,0.317915803,4,5,3,2,4
137,2006,2.66E-05,3503.731343,143.03,143.03,Richmond,0.007454739,-0.035584416,0.021883117,0.999993928,0.444281525,4,5,3,3,3
137,2011,2.89E-05,3562.686567,143.03,143.03,Richmond,0.003141361,-0.04012987,0.027727273,0.999993996,0.448484848,4,5,2,4,3
137,2014,2.21E-05,3567.61194,143.03,143.03,Richmond,0.004397906,-38.24965704,-38.1814696,0.99599723,0.462523524,3,3,3,4,3
137,1991,3.26E-05,3700,143.03,143.03,Richmond,0,-0.010127389,-0.022611465,0.999992932,0.306646526,3,3,4,3,4
137,2013,2.32E-05,3565.970149,143.03,143.03,Richmond,0.003979058,-25.51314799,-25.44507064,0.997329486,0.457843965,3,3,3,4,3
137,1996,2.35E-05,3970.175439,143.03,143.03,Richmond,0.005523641,-0.022142857,-0.007337662,0.999993103,0.270159257,3,4,3,2,4
137,1999,2.71E-05,3654.935847,143.03,143.03,Richmond,0.0066823,-0.030207792,0.010194805,0.999993598,0.248266896,4,5,3,2,4
137,2010,2.66E-05,3550.895522,143.03,143.03,Richmond,0.004004037,-0.039220779,0.026558442,0.999993982,0.447644184,4,5,3,4,3
137,2008,2.92E-05,3527.313433,143.03,143.03,Richmond,0.005729388,-0.037402598,0.024220779,0.999993955,0.445962854,4,5,3,3,3
137,1998,2.49E-05,3760.015711,143.03,143.03,Richmond,0.00629608,-0.027519481,0.00435065,0.999993433,0.25556435,4,5,3,2,4
137,2004,2.55E-05,3480.149254,143.03,143.03,Richmond,0.008373168,-0.030631695,0.016528563,0.999993907,0.36003771,4,5,3,3,4
137,1995,5.10E-05,3916.140351,143.03,143.03,Richmond,0.004418913,-0.019739763,-0.010392423,0.999993068,0.277456711,3,4,3,2,4
137,1990,3.58E-05,3700,143.03,143.03,Richmond,0,-0.010127389,-0.022611465,0.999992932,0.306646526,3,3,4,3,4
137,2012,2.87E-05,3564.328358,143.03,143.03,Richmond,0.003560209,-12.77663893,-12.70867169,0.998661741,0.453164407,3,3,3,4,3
138,1992,4.50E-05,3912.707237,144.04,144.04,Richmond,0.005323667,-71.42124285,-71.44431429,0.992522652,0.287564686,2,2,2,2,4
138,1993,2.95E-05,3938.046053,144.04,144.04,Richmond,0.006587793,-71.42262857,-71.44205714,0.992522698,0.286765123,2,2,2,2,4
138,2000,2.82E-05,4233.020985,144.04,144.04,Richmond,0.007266026,-695.0741799,-695.0758231,0.927288599,0.281168178,1,1,1,3,4
138,2016,2.28E-05,4242.537313,144.04,144.04,Richmond,0.010791367,-785.6525,-785.643,0.917814533,0.436192469,1,1,1,3,4
138,1990,3.65E-05,3887.368421,144.04,144.04,Richmond,0.00405954,-71.41985714,-71.44657143,0.992522607,0.28836425,2,2,2,2,4
138,2002,2.86E-05,4272.193218,144.04,144.04,Richmond,0.011886529,-567.3330354,-567.3318865,0.940650689,0.307144496,1,1,1,3,4
138,2010,2.80E-05,4252.133987,144.04,144.04,Richmond,0.020635009,-794.262,-794.2300425,0.916915139,0.442343275,1,1,1,3,4
138,2009,2.50E-05,4241.581406,144.04,144.04,Richmond,0.017098129,-808.4430071,-808.4190212,0.915431364,0.435319462,1,1,1,3,4
138,1991,3.25E-05,3887.368421,144.04,144.04,Richmond,0.00405954,-71.41985714,-71.44657143,0.992522607,0.28836425,2,2,2,2,4
138,1998,2.78E-05,4123.541743,144.04,144.04,Richmond,0.0088231,-383.2504828,-383.2555544,0.959905717,0.282767305,1,1,1,3,4
138,2011,2.79E-05,4262.686567,144.04,144.04,Richmond,0.024171889,-780.0809929,-780.0410638,0.918398914,0.449367089,1,1,1,4,4
138,1995,4.61E-05,3988.723684,144.04,144.04,Richmond,0.009116047,-71.4254,-71.43754285,0.992522789,0.285165995,2,2,2,3,4
138,1994,2.99E-05,3963.384868,144.04,144.04,Richmond,0.00785192,-71.42401428,-71.4398,0.992522744,0.285965559,2,2,2,2,4
138,2001,2.93E-05,4287.760607,144.04,144.04,Richmond,0.01323629,-496.4197872,-496.4183688,0.948068352,0.280368614,1,1,1,3,4
138,1996,4.20E-05,4014.0625,144.04,144.04,Richmond,0.010380174,-71.42678571,-71.43528571,0.992522835,0.284366432,1,1,1,3,4
138,1999,2.72E-05,4178.281364,144.04,144.04,Richmond,0.008044563,-539.1623313,-539.1656887,0.943597158,0.281967741,1,1,1,3,4
138,2005,2.70E-05,4225.491053,144.04,144.04,Richmond,0.007837249,-780.0727802,-780.0724397,0.918397702,0.38747214,1,1,1,3,4
138,2014,2.26E-05,4250.597015,144.04,144.04,Richmond,0.016143576,-783.4238972,-783.4022255,0.918048285,0.441462317,1,1,1,3,4
138,2015,2.40E-05,4246.567164,144.04,144.04,Richmond,0.013467471,-784.5381986,-784.5226128,0.917931409,0.438827393,1,1,1,3,4
138,2012,2.94E-05,4258.656716,144.04,144.04,Richmond,0.021495785,-781.1952943,-781.161451,0.918282038,0.446732165,1,1,1,4,4
138,2007,2.98E-05,4220.476245,144.04,144.04,Richmond,0.010024369,-836.8050213,-836.7969787,0.912463815,0.421271835,1,1,1,3,4
138,2008,2.86E-05,4231.028825,144.04,144.04,Richmond,0.013561249,-822.6240142,-822.608,0.913947589,0.428295648,1,1,1,3,4
138,2003,2.70E-05,4256.62583,144.04,144.04,Richmond,0.010536769,-638.2462837,-638.2454042,0.933233027,0.333920377,1,1,1,3,4
138,2006,2.69E-05,4209.923664,144.04,144.04,Richmond,0.006487488,-850.9860284,-850.9859574,0.91098004,0.414248021,1,1,1,3,4
138,1997,2.55E-05,4068.802121,144.04,144.04,Richmond,0.009601637,-227.3386342,-227.34542,0.976214276,0.283566868,1,1,1,3,4
138,2013,2.56E-05,4254.626866,144.04,144.04,Richmond,0.01881968,-782.3095957,-782.2818383,0.918165161,0.444097241,1,1,1,3,4
138,2004,2.59E-05,4241.058441,144.04,144.04,Richmond,0.009187009,-709.1595319,-709.158922,0.925815365,0.360696258,1,1,1,3,4
139,2011,2.32E-05,3885.925926,144.06,144.06,Richmond,0.017652672,-176.776096,-176.7359586,0.981505659,0.442945475,2,2,2,3,4
139,1993,2.53E-05,4011.364602,144.06,144.06,Richmond,0.008126905,-25.11808584,-25.11063979,0.997367639,0.304838835,2,2,2,3,4
139,2002,2.63E-05,3568.809077,144.06,144.06,Richmond,0.004735913,-0.024805264,0.004173973,0.999993565,0.343118988,4,5,4,4,4
139,2016,1.94E-05,3988.888889,144.06,144.06,Richmond,0.010213556,-0.02415106,0.008560569,0.999993829,0.455882353,4,4,4,3,3
139,1991,2.87E-05,4027.772984,144.06,144.06,Richmond,0.001004045,-24.88388713,-24.8877604,0.997391544,0.300064519,2,2,2,3,4
139,1996,2.18E-05,3986.752028,144.06,144.06,Richmond,0.018811195,-25.4693839,-25.44495886,0.99733178,0.31200031,2,2,2,4,4
139,1999,3.37E-05,3741.448767,144.06,144.06,Richmond,0.009138044,-10.20385608,-10.17397133,0.998928866,0.319161785,3,3,3,4,4
139,2000,3.48E-05,3659.681013,144.06,144.06,Richmond,0.005913661,-5.115346803,-5.083642153,0.999461228,0.321548943,3,3,3,4,4
139,1994,2.61E-05,4003.160411,144.06,144.06,Richmond,0.011688335,-25.23518519,-25.22207948,0.997355686,0.307225994,2,2,2,3,4
139,2003,2.42E-05,3559.704894,144.06,144.06,Richmond,0.004224254,-0.02531333,0.004802236,0.999993572,0.362301875,4,5,4,4,4
139,2001,2.47E-05,3577.91326,144.06,144.06,Richmond,0.005247572,-0.024297198,0.003545711,0.999993559,0.323936102,4,4,3,4,4
139,2010,2.25E-05,3815.21921,144.06,144.06,Richmond,0.014659993,-141.4262443,-141.3874294,0.985203245,0.438326487,2,2,2,3,4
139,2005,2.24E-05,3541.496527,144.06,144.06,Richmond,0.003200936,-0.026329463,0.006058761,0.999993584,0.400667648,4,5,4,3,4
139,2014,1.94E-05,3947.703704,144.06,144.06,Richmond,0.013189202,-70.72492905,-70.68924708,0.992598561,0.450707602,2,2,2,4,3
139,1998,2.33E-05,3823.216521,144.06,144.06,Richmond,0.012362428,-15.29236535,-15.26430051,0.998396504,0.316774627,3,3,3,4,4
139,1995,2.29E-05,3994.956219,144.06,144.06,Richmond,0.015249765,-25.35228455,-25.33351917,0.997343733,0.309613152,2,2,2,3,4
139,2007,2.47E-05,3603.099061,144.06,144.06,Richmond,0.005681956,-35.37668923,-35.34184209,0.996296004,0.424469523,3,3,3,3,4
139,2008,2.53E-05,3673.805777,144.06,144.06,Richmond,0.008674635,-70.72654093,-70.69037121,0.992598418,0.429088511,2,2,2,3,4
139,2004,3.98E-05,3550.600711,144.06,144.06,Richmond,0.003712595,-0.025821397,0.005430499,0.999993578,0.381484762,4,5,4,3,4
139,2015,1.85E-05,3968.296296,144.06,144.06,Richmond,0.011701379,-35.37454006,-35.34034326,0.996296195,0.453294977,3,3,3,3,3
139,1992,2.76E-05,4019.568793,144.06,144.06,Richmond,0.004565475,-25.00098648,-24.99920009,0.997379591,0.302451677,2,2,2,3,4
139,2006,2.48E-05,3532.392344,144.06,144.06,Richmond,0.002689277,-0.026837529,0.006687024,0.999993591,0.419850535,4,5,3,3,4
139,2009,2.33E-05,3744.512493,144.06,144.06,Richmond,0.011667314,-106.0763926,-106.0389003,0.988900831,0.433707499,2,2,2,3,4
139,2012,2.44E-05,3906.518519,144.06,144.06,Richmond,0.016164849,-141.425707,-141.3870547,0.985203293,0.445532851,2,2,2,3,4
139,1990,3.12E-05,4027.772984,144.06,144.06,Richmond,0.001004045,-24.88388713,-24.8877604,0.997391544,0.300064519,2,2,2,3,4
139,1997,6.10E-05,3904.984275,144.06,144.06,Richmond,0.015586811,-20.38087463,-20.35462969,0.997864142,0.314387468,3,3,3,4,4
139,2013,2.10E-05,3927.111111,144.06,144.06,Richmond,0.014677026,-106.075318,-106.0381509,0.988900927,0.448120226,2,2,2,4,3
140,2000,2.10E-05,4180.484743,145.01,145.01,Richmond,0.007017545,-0.017471167,0.013791304,0.999994452,0.269949135,5,5,4,3,4
140,1993,2.37E-05,3326.11206,145.01,145.01,Richmond,0.003312493,-0.003323707,-0.017683819,0.999993546,0.291419302,4,3,4,3,4
140,2003,2.20E-05,4342.215671,145.01,145.01,Richmond,0.008517406,-0.018059515,0.01533343,0.999994502,0.316573196,4,5,4,2,4
140,1996,1.86E-05,3809.052943,145.01,145.01,Richmond,0.005440395,-0.01791453,0.005365812,0.999993988,0.282217802,4,5,3,3,4
140,1991,2.68E-05,3004.151471,145.01,145.01,Richmond,0.001893892,0.006403509,-0.033050239,0.999993251,0.297553635,3,3,5,3,4
140,2011,2.11E-05,5331.736527,145.01,145.01,Richmond,0,-0.019958334,0.028059524,0.999995068,0.40885751,4,5,3,3,4
140,1999,2.09E-05,4087.626793,145.01,145.01,Richmond,0.006623257,-0.017582008,0.011684931,0.999994336,0.273016302,5,5,4,3,4
140,2002,2.14E-05,4307.779182,145.01,145.01,Richmond,0.008885931,-0.018292578,0.015145347,0.99999448,0.291727582,4,5,4,2,4
140,2007,2.22E-05,4622.767415,145.01,145.01,Richmond,0.005929466,-0.017879928,0.018330046,0.999994668,0.39465953,4,5,4,2,4
140,2016,1.66E-05,5365.269461,145.01,145.01,Richmond,0.002794857,-0.018411228,0.021791109,0.999994821,0.423642173,4,5,4,3,4
140,2009,2.05E-05,4977.251971,145.01,145.01,Richmond,0.002964733,-0.018919131,0.023194785,0.999994868,0.40175852,5,5,4,2,4
140,2012,2.21E-05,5338.443114,145.01,145.01,Richmond,0.000558971,-0.019648912,0.026805841,0.999995019,0.411814442,5,5,4,3,4
140,2010,2.08E-05,5154.494249,145.01,145.01,Richmond,0.001482366,-0.019438732,0.025627154,0.999994968,0.405308015,5,5,4,3,4
140,2008,2.22E-05,4800.009693,145.01,145.01,Richmond,0.004447099,-0.018399529,0.020762416,0.999994768,0.398209025,4,5,4,2,4
140,1994,2.19E-05,3487.092354,145.01,145.01,Richmond,0.004021794,-0.008187314,-0.010000608,0.999993693,0.288352135,4,4,4,3,4
140,1997,1.80E-05,3901.910893,145.01,145.01,Richmond,0.005834683,-0.017803689,0.007472185,0.999994104,0.279150635,4,5,4,3,4
140,1995,1.97E-05,3648.072649,145.01,145.01,Richmond,0.004731095,-0.013050922,-0.002317398,0.999993841,0.285284969,4,4,4,3,4
140,2001,2.28E-05,4273.342693,145.01,145.01,Richmond,0.009254455,-0.018525641,0.014957265,0.999994458,0.266881969,4,5,4,3,4
140,2014,1.68E-05,5351.856287,145.01,145.01,Richmond,0.001676914,-0.01903007,0.024298475,0.99999492,0.417728307,5,5,4,3,4
140,2004,2.08E-05,4376.652159,145.01,145.01,Richmond,0.008148881,-0.017826452,0.015521512,0.999994524,0.341418809,4,5,4,2,4
140,1998,2.01E-05,3994.768843,145.01,145.01,Richmond,0.00622897,-0.017692849,0.009578558,0.99999422,0.276083469,4,5,4,3,4
140,2015,1.69E-05,5358.562874,145.01,145.01,Richmond,0.002235886,-0.018720649,0.023044792,0.999994871,0.42068524,5,5,4,3,4
140,2005,2.08E-05,4411.088648,145.01,145.01,Richmond,0.007780357,-0.017593389,0.015709595,0.999994546,0.366264422,4,5,4,2,4
140,2013,1.86E-05,5345.149701,145.01,145.01,Richmond,0.001117943,-0.019339491,0.025552158,0.999994969,0.414771375,5,5,4,3,4
140,1992,2.52E-05,3165.131765,145.01,145.01,Richmond,0.002603193,0.001539901,-0.025367029,0.999993398,0.294486468,4,3,4,3,4
140,2006,2.05E-05,4445.525137,145.01,145.01,Richmond,0.007411832,-0.017360327,0.015897677,0.999994568,0.391110036,4,5,4,2,4
140,1990,2.82E-05,3004.151471,145.01,145.01,Richmond,0.001893892,0.006403509,-0.033050239,0.999993251,0.297553635,3,3,5,3,4
141,2009,2.35E-05,2561.795459,145.02,145.02,Richmond,0.002103879,-0.04610538,0.008829747,0.999992695,0.408397575,3,5,3,3,2
141,2000,2.58E-05,2785.562827,145.02,145.02,Richmond,0.004898366,-0.043860759,0.005374878,0.999992632,0.261130325,4,5,3,2,3
141,2016,2.02E-05,2357.664234,145.02,145.02,Richmond,0.003058104,-0.0485,0.004625,0.99999235,0.434397163,3,4,3,3,2
141,1991,2.94E-05,2405.357143,145.02,145.02,Richmond,0.002227171,-0.032405063,-0.023291139,0.999991731,0.305004721,2,3,2,3,3
141,2001,2.48E-05,2851.291513,145.02,145.02,Richmond,0.005836576,-0.044487179,-0.001538462,0.999992237,0.256255393,3,4,2,2,3
141,1994,2.57E-05,2475.731707,145.02,145.02,Richmond,0.002962692,-0.033962025,-0.007470302,0.999992477,0.290379923,3,4,2,3,3
141,2012,2.63E-05,2388.613139,145.02,145.02,Richmond,0.000611621,-0.0466,0.009525,0.999992705,0.411745264,3,4,3,3,2
141,2002,2.51E-05,2843.02583,145.02,145.02,Richmond,0.0057212,-0.044804933,-4.09E-05,0.999992299,0.287378415,3,4,3,2,3
141,1998,2.43E-05,2654.105455,145.02,145.02,Richmond,0.004175702,-0.03943038,0.004225901,0.999992803,0.270880191,4,5,3,2,3
141,1999,2.45E-05,2719.834141,145.02,145.02,Richmond,0.004537034,-0.041645569,0.004800389,0.999992717,0.266005258,4,5,3,2,3
141,2007,2.54E-05,2727.240553,145.02,145.02,Richmond,0.004207758,-0.046085759,0.006909494,0.999992595,0.410712861,4,5,3,3,3
141,1993,2.59E-05,2452.273519,145.02,145.02,Richmond,0.002717518,-0.033443038,-0.012743914,0.999992229,0.295254856,3,4,2,3,3
141,1992,2.89E-05,2428.815331,145.02,145.02,Richmond,0.002472345,-0.03292405,-0.018017527,0.99999198,0.300129789,3,4,3,3,3
141,2005,2.38E-05,2818.228782,145.02,145.02,Richmond,0.005375073,-0.045758195,0.004451801,0.999992484,0.380747481,4,5,3,2,3
141,2011,2.39E-05,2396.350365,145.02,145.02,Richmond,0,-0.046125,0.01075,0.999992794,0.40608229,3,4,2,3,2
141,2010,2.29E-05,2479.072912,145.02,145.02,Richmond,0.00105194,-0.04611519,0.009789873,0.999992745,0.407239933,3,4,3,3,2
141,2003,2.38E-05,2834.760148,145.02,145.02,Richmond,0.005605825,-0.045122687,0.00145667,0.999992361,0.318501437,3,4,3,2,3
141,2015,2.01E-05,2365.40146,145.02,145.02,Richmond,0.002446483,-0.048025,0.00585,0.999992439,0.428734188,3,4,3,3,2
141,2014,2.05E-05,2373.138686,145.02,145.02,Richmond,0.001834862,-0.04755,0.007075,0.999992528,0.423071214,3,4,3,3,2
141,1997,2.20E-05,2588.376769,145.02,145.02,Richmond,0.00381437,-0.03721519,0.003651412,0.999992889,0.275755124,4,5,3,2,3
141,2013,2.12E-05,2380.875912,145.02,145.02,Richmond,0.001223242,-0.047075,0.0083,0.999992616,0.417408239,3,4,3,3,2
141,2008,2.54E-05,2644.518006,145.02,145.02,Richmond,0.003155819,-0.046095569,0.00786962,0.999992645,0.409555218,3,5,3,3,3
141,1996,2.11E-05,2522.648084,145.02,145.02,Richmond,0.003453039,-0.035,0.003076923,0.999992975,0.280630057,3,4,2,2,3
141,2004,2.26E-05,2826.494465,145.02,145.02,Richmond,0.005490449,-0.045440441,0.002954235,0.999992422,0.349624459,4,4,3,2,3
141,1995,2.28E-05,2499.189895,145.02,145.02,Richmond,0.003207865,-0.034481013,-0.002196689,0.999992726,0.28550499,3,4,2,3,3
141,2006,2.29E-05,2809.9631,145.02,145.02,Richmond,0.005259698,-0.046075949,0.005949367,0.999992546,0.411870504,3,5,3,3,3
141,1990,3.18E-05,2405.357143,145.02,145.02,Richmond,0.002227171,-0.032405063,-0.023291139,0.999991731,0.305004721,2,3,2,3,3
142,2002,5.05E-05,1310.420168,146,146,Richmond,0.011903657,-12.45040994,-12.4077764,0.99869454,0.339713414,3,3,3,4,2
142,1993,2.98E-05,1267.862106,146,146,Richmond,0.005162351,-0.023920253,-0.01025269,0.999992857,0.338825465,3,4,3,4,2
142,1997,2.50E-05,1295.934475,146,146,Richmond,0.008182142,-12.45158833,-12.42223162,0.998693722,0.326000206,3,3,3,4,2
142,1994,2.85E-05,1275.41018,146,146,Richmond,0.005621285,-0.02563038,-0.007847785,0.999992893,0.33561915,3,4,3,4,2
142,2000,2.96E-05,1312.218913,146,146,Richmond,0.013111109,-49.71920143,-49.67981256,0.99479599,0.316381261,2,2,2,4,2
142,2007,3.21E-05,1306.376751,146,146,Richmond,0.01463066,-49.71912301,-49.67804643,0.994796087,0.44625672,2,2,2,3,1
142,2014,2.56E-05,1447.958333,146,146,Richmond,0.009901046,-36.38884523,-36.35368292,0.996190147,0.462625781,3,3,3,4,1
142,1992,3.16E-05,1260.314032,146,146,Richmond,0.004703416,-0.022210127,-0.012657595,0.999992821,0.34203178,3,4,3,4,2
142,2001,3.02E-05,1317.647059,146,146,Richmond,0.011191047,-0.02757764,0.015031056,0.999993988,0.313174946,4,5,3,4,2
142,2011,2.91E-05,1405.833333,146,146,Richmond,0.014136905,-0.028658537,0.005792683,0.999993448,0.447814451,3,4,3,4,1
142,1999,2.99E-05,1306.790767,146,146,Richmond,0.01146812,-37.29666373,-37.26061892,0.996095234,0.319587576,2,2,2,4,2
142,2009,2.87E-05,1356.105042,146,146,Richmond,0.014383782,-24.87389077,-24.83612687,0.997394768,0.447035586,3,3,3,4,1
142,2016,2.54E-05,1476.041667,146,146,Richmond,0.007077141,-60.6289697,-60.59333333,0.993654613,0.4725,2,2,2,4,1
142,1998,5.80E-05,1301.362621,146,146,Richmond,0.009825131,-24.87412603,-24.84142527,0.997394478,0.322793891,3,3,3,4,2
142,1996,4.17E-05,1290.506329,146,146,Richmond,0.006539153,-0.029050633,-0.003037975,0.999992966,0.329206521,3,4,2,4,2
142,2010,4.31E-05,1380.969188,146,146,Richmond,0.014260343,-12.45127466,-12.4151671,0.998694108,0.447425019,3,3,3,4,1
142,2005,2.75E-05,1288.739496,146,146,Richmond,0.014041488,-49.71890683,-49.67619876,0.994796195,0.419328819,2,2,2,3,2
142,2015,2.44E-05,1462,146,146,Richmond,0.008489094,-48.50890747,-48.47350813,0.99492238,0.46756289,2,2,2,4,1
142,2006,2.99E-05,1281.512605,146,146,Richmond,0.014754098,-62.14173913,-62.09900621,0.993496746,0.445867288,2,2,2,3,1
142,1995,4.60E-05,1282.958255,146,146,Richmond,0.006080219,-0.027340506,-0.00544288,0.99999293,0.332412836,3,4,3,4,2
142,1991,3.35E-05,1252.765957,146,146,Richmond,0.004244482,-0.0205,-0.0150625,0.999992784,0.345238095,3,4,3,4,2
142,2013,2.71E-05,1433.916667,146,146,Richmond,0.011312999,-24.268783,-24.23385772,0.997457914,0.457688671,3,3,3,4,1
